Id;RespP1;RespP2;RespP3;RespP4;RespP5;RespP6;Faciles;Intermedias;Dificiles;EtiquetaFinal;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60;RF1;RF2;RF3;RF4;RF5;RF6;RF7;RF8;RF9;RF10;RF11;RF12;RF13;RF14;RF15;RF16;RF17;RF18;RF19;RF20;RF21;RF22;RF23;RF24;RF25;RF26;RF27;RF28;RF29;RF30;RF31;RF32;RF33;RF34;RF35;RF36;RF37;RF38;RF39;RF40;RF41;RF42;RF43;RF44;RF45;RF46;RF47;RF48;RF49;RF50;RF51;RF52;RF53;RF54;RF55;RF56;RF57;RF58;RF59;RF60
1721;1;2;1;2;4;1;13;10;10;1;1;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1722;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1723;1;2;1;2;4;1;15;10;10;2;2;1;2;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;1;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1724;1;2;1;2;4;1;15;10;10;2;2;1;1;2;2;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1725;1;2;1;2;4;1;13;10;10;1;2;1;1;2;1;2;1;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1726;1;2;1;2;4;1;15;10;10;2;2;1;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1727;1;2;1;2;4;1;13;10;10;1;2;1;1;2;1;2;2;2;1;2;1;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1728;1;2;1;2;4;1;15;10;10;2;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1729;1;2;1;2;4;1;13;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;1;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1730;1;2;1;2;4;1;15;10;10;2;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1731;1;2;1;2;4;1;13;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;1;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1732;1;2;1;2;4;1;14;11;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;2;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1733;1;2;1;2;4;1;14;9;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;1;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1734;1;2;1;2;4;1;14;9;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;1;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1735;1;2;1;2;4;1;14;9;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;1;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;1;2;2;1;2;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;1;0;1
1736;1;2;1;2;4;1;14;9;8;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;1;1;1;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;1;1;0;1
1737;1;2;1;2;4;1;14;11;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1738;1;2;1;2;4;1;14;9;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;2;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;0
1739;1;2;1;2;4;1;14;9;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1740;1;2;1;2;4;1;14;11;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;2;1;2;1;1;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1741;1;2;1;2;4;1;14;10;8;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1742;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;2;1;2;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1743;1;2;1;2;4;1;14;10;8;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;1;0;1
1744;1;2;1;2;4;1;14;10;8;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;1;2;1;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1;1;0;1
1745;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1
1746;1;2;1;2;4;1;14;10;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;1;1;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1
1747;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;3;1;1;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;1;0;1
1748;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;1;1;2;1;1;2;2;1;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;1;1;0;1;1;0;1
1749;1;2;1;2;4;1;14;10;10;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;1;1;2;1;1;1;2;2;2;2;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0;1;1;1;1;0;1
1750;1;2;1;2;4;1;14;10;9;1;2;1;1;2;1;2;2;2;1;2;2;2;1;2;2;2;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;1;1;2;1;1;2;1;1;1;2;1;1;1;2;2;2;2;1;2;1;1;1;2;1;2;1;1;2;1;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;0;0;1;0;1;0;0;1
1751;2;2;2;2;3;1;14;12;12;1;1;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;0;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1752;2;2;2;2;3;1;16;12;12;2;2;2;2;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;1;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1753;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;1;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1754;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;2;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1755;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1756;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;2;1;1;2;2;1;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1757;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1758;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1759;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1760;2;2;2;2;3;1;14;12;12;1;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1761;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1762;2;2;2;2;3;1;15;11;11;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;1;1
1763;2;2;2;2;3;1;15;11;11;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;1;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;1;1
1764;2;2;2;2;3;1;15;11;11;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;1;1;1;1;1
1765;2;2;2;2;3;1;15;13;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1766;2;2;2;2;3;1;15;13;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;1;1;1;2;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1767;2;2;2;2;3;1;15;12;11;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;1;1;1;1;1;2;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;1;1
1768;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;2;1;2;2;2;1;2;1;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;1;1;1;1;1;1
1769;2;2;2;2;3;1;15;12;11;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;1;2;2;1;2;1;1;2;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1
1770;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1
1771;2;2;2;2;3;1;15;12;12;2;2;2;1;2;1;2;2;1;1;2;2;2;1;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;1;1;1;1;2;1;1;1;1;2;2;2;1;2;2;1;1;2;2;2;2;2;2;1;1;0;1;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1
